Year, Month, Day, H, M, S, mS, Valid LL Target, LL Target Angle, LL Target Area, DriveTrainDistanceL, DriveTrainDistanceR, DriveTrainRateL, DriveTrainRateR, DriveTrainLeft, DriveTrainRight, ChassisAngle, GyroSetpoint, GyroCompensation, GyroIsConnected, GyroIsCalibrating, ChassisX, ChassisY, leftDrivePID Error, Pressure, Shifter, LiftPosition, LiftVelocity, LiftVelocityCmd, LiftOutput, LiftSetpoint, LiftCalibrated, PogoPosition, PogoOutput, PogoSetpoint, HandAngle, HandOutput, HandSetpoint, HandVelocity, HandCalibrated, HandLimitSwitch, SensorPickupDistanceFiltered, SensorPickupDistanceRaw, SensorVoltage, BallInRange, HasBall, HasHatch, PickupCurrent, BatteryV, MatchTime, RobotMode, 
2019,04,09,18,56,34,511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,34,599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.586863624363131, 10.586863624363131, 0.483398388, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,34,673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.586863624363131, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.586863624363131, 0.483398388, 0.0, 0.0, 1.0, 0.0, 12.79980517578125, -1.0, 0.0, 
2019,04,09,18,56,34,783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.473623954891442, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.473623954891442, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.299999952316284, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.473623954891442, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,34,907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.473623954891442, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,34,934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.50171357874997, 10.50171357874997, 0.48706049700000004, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,34,964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.50171357874997, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.806087646484375, -1.0, 0.0, 
2019,04,09,18,56,34,985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.50171357874997, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.50171357874997, 0.48706049700000004, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.50171357874997, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.8123701171875, -1.0, 0.0, 
2019,04,09,18,56,35,059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.806087646484375, -1.0, 0.0, 
2019,04,09,18,56,35,086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.529949309715475, 0.48583979400000005, 0.0, 0.0, 1.0, 0.0, 12.806087646484375, -1.0, 0.0, 
2019,04,09,18,56,35,123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.806087646484375, -1.0, 0.0, 
2019,04,09,18,56,35,206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.529949309715475, 10.586863624363131, 0.483398388, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.529949309715475, 10.50171357874997, 0.48706049700000004, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.780957763671875, -1.0, 0.0, 
2019,04,09,18,56,35,355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.445679319662077, 0.489501903, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.50171357874997, 10.50171357874997, 0.48706049700000004, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.473623954891442, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.79980517578125, -1.0, 0.0, 
2019,04,09,18,56,35,468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.50171357874997, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.79980517578125, -1.0, 0.0, 
2019,04,09,18,56,35,484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.793522705078125, -1.0, 0.0, 
2019,04,09,18,56,35,503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.50171357874997, 0.48706049700000004, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.35301589, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.5583322777333, 0.484619091, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.586863624363131, 0.483398388, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.50171357874997, 0.48706049700000004, 0.0, 0.0, 1.0, 0.0, 12.787240234375, -1.0, 0.0, 
2019,04,09,18,56,35,598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.309999942779541, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 94.310291285, 0.0, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.284765625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.5583322777333, 10.473623954891442, 0.4882812, 0.0, 0.0, 1.0, 0.0, 12.79980517578125, -1.0, 0.0, 
