Year, Month, Day, H, M, S, mS, Valid LL Target, LL Target Angle, LL Target Area, DriveTrainDistanceL, DriveTrainDistanceR, DriveTrainRateL, DriveTrainRateR, DriveTrainLeft, DriveTrainRight, ChassisAngle, GyroSetpoint, GyroCompensation, GyroIsConnected, GyroIsCalibrating, ChassisX, ChassisY, leftDrivePID Error, Pressure, Shifter, LiftPosition, LiftVelocity, LiftVelocityCmd, LiftOutput, LiftSetpoint, LiftCalibrated, PogoPosition, PogoOutput, PogoSetpoint, HandAngle, HandOutput, HandSetpoint, HandVelocity, HandCalibrated, HandLimitSwitch, SensorPickupDistanceFiltered, SensorPickupDistanceRaw, SensorVoltage, BallInRange, HasBall, HasHatch, PickupCurrent, BatteryV, MatchTime, RobotMode, 
2019,04,09,19,36,44,539, 0.0, 0.0, 0.0, -7.298680588759881, -6.991884431182752, -2.4147195653539146, -2.310560005852751, 0.0, 0.0, -3.2699999809265137, 0.0, 0.0, 1.0, 0.0, 0.36242217648756125, -7.132993771971114, 7.306350492699309, 106.31590529, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.718133056640625, -1.0, 0.0, 
2019,04,09,19,36,44,578, 0.0, 0.0, 0.0, -7.396855359184562, -7.088525220819548, -2.1735469895652018, -2.4884611787661215, 0.0, 0.0, -3.2799999713897705, 0.0, 0.0, 1.0, 0.0, 0.3676882284602972, -7.2248818457565, 7.401457301548219, 106.31590529, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.66953125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.759835412402992, 0.28320309600000004, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,44,604, 0.0, 0.0, 0.0, -7.455146629124216, -7.149884452334973, -2.1736624870406023, -2.087261676886269, 0.0, 0.0, -3.2699999809265137, 0.0, 0.0, 1.0, 0.0, 0.3714069886699283, -7.289969881391303, 7.462816533063644, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,44,635, 0.0, 0.0, 0.0, -7.521107803003298, -7.229651453305027, -2.173431504363057, -2.695095160338457, 0.0, 0.0, -3.240000009536743, 0.0, 0.0, 1.0, 0.0, 0.3755251601196436, -7.362717499222582, 7.52417576457907, 106.31590529, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,44,661, 0.0, 0.0, 0.0, -7.58400101530661, -7.298680588759881, -2.5074264033110887, -2.6953911359979643, 0.0, 0.0, -3.2200000286102295, 0.0, 0.0, 1.0, 0.0, 0.37905787334266217, -7.42551141685091, 7.587068976882382, 106.31590529, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.66953125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 18.934436426950587, 0.28076169, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,44,721, 0.0, 0.0, 0.0, -7.722059286216318, -7.452078667548445, -1.7626644694970095, -2.087439198333894, 0.0, 0.0, -3.180000066757202, 0.0, 0.0, 1.0, 0.0, 0.38701420791359176, -7.56871776968492, 7.732797151731517, 106.31590529, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,44,757, 0.0, 0.0, 0.0, -7.792622402459057, -7.536447610882155, -2.4147195653539146, -2.231163649155509, 0.0, 0.0, -3.1500000953674316, 0.0, 0.0, 1.0, 0.0, 0.3913552728391291, -7.6475984189364175, 7.800292306398485, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 18.934436426950587, 0.28076169, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,44,789, 0.0, 0.0, 0.0, -7.843243768459283, -7.6054767463370085, -1.672323771917518, -2.2314070665294077, 0.0, 0.0, -3.0899999141693115, 0.0, 0.0, 1.0, 0.0, 0.39477838451908287, -7.7103984066773075, 7.846311730035055, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 19.022920877942127, 18.934436426950587, 0.28076169, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,44,822, 0.0, 0.0, 0.0, -7.895399115247395, -7.688311708882834, -1.4823755877375286, -3.0798961734433754, 0.0, 0.0, -3.049999952316284, 0.0, 0.0, 1.0, 0.0, 0.3982880073487965, -7.776266145420183, 7.900001057611052, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.673698053561267, 0.28442379900000003, 0.0, 0.0, 1.0, 0.0, 12.72441552734375, -1.0, 0.0, 
2019,04,09,19,36,44,856, 0.0, 0.0, 0.0, -7.958292327550707, -7.783418517731743, -1.8632382829638994, -3.4032686161804624, 0.0, 0.0, -2.9600000381469727, 0.0, 0.0, 1.0, 0.0, 0.4022882577876777, -7.853628822258413, 7.961360289126477, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.112208797671055, 0.27832028400000003, 0.0, 0.0, 1.0, 0.0, 12.718133056640625, -1.0, 0.0, 
2019,04,09,19,36,44,887, 0.0, 0.0, 0.0, -8.021185539854018, -7.872389403429111, -2.5075288727186615, -3.07958701675955, 0.0, 0.0, -2.859999895095825, 0.0, 0.0, 1.0, 0.0, 0.40607693963901376, -7.929466292912565, 8.024253501429788, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.66953125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.934436426950587, 0.28076169, 0.0, 0.0, 1.0, 0.0, 12.72441552734375, -1.0, 0.0, 
2019,04,09,19,36,44,927, 0.0, 0.0, 0.0, -8.119360310278699, -8.007379712763047, -2.834144642744834, -3.5926712053062624, 0.0, 0.0, -2.75, 0.0, 0.0, 1.0, 0.0, 0.4116335529569927, -8.045148467645891, 8.12549623343024, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.72441552734375, -1.0, 0.0, 
2019,04,09,19,36,44,972, 0.0, 0.0, 0.0, -8.229806927006464, -8.17918556100624, -2.5074776369680083, -3.4032686161804624, 0.0, 0.0, -2.609999895095825, 0.0, 0.0, 1.0, 0.0, 0.4178505058194591, -8.181531132564762, 8.252816638824749, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.759835412402992, 0.28320309600000004, 0.0, 0.0, 1.0, 0.0, 12.72441552734375, -1.0, 0.0, 
2019,04,09,19,36,45,004, 0.0, 0.0, 0.0, -8.306505966400747, -8.300370043249204, -2.2484556886504206, -4.30908609961204, 0.0, 0.0, -2.440000057220459, 0.0, 0.0, 1.0, 0.0, 0.42212807602340885, -8.281915778026747, 8.311107908764404, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.759835412402992, 0.28320309600000004, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,033, 0.0, 0.0, 0.0, -8.370933159491944, -8.409282679189085, -2.173508493134222, -4.039848011023185, 0.0, 0.0, -2.359999895095825, 0.0, 0.0, 1.0, 0.0, 0.42579173004744636, -8.370811200524004, 8.378603063431372, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.934436426950587, 0.28076169, 0.0, 0.0, 1.0, 0.0, 12.718133056640625, -1.0, 0.0, 
2019,04,09,19,36,45,068, 0.0, 0.0, 0.0, -8.443030256522569, -8.538137065371478, -2.037801813833236, -3.4031742382376953, 0.0, 0.0, -2.200000047683716, 0.0, 0.0, 1.0, 0.0, 0.4298548752878895, -8.476577858512236, 8.44609821809834, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.673698053561267, 0.28442379900000003, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,095, 0.0, 0.0, 0.0, -8.502855507250109, -8.651651643675017, -1.8632665729988658, -4.615905477727049, 0.0, 0.0, -2.0, 0.0, 0.0, 1.0, 0.0, 0.4326787898795602, -8.553224894660966, 8.507457449613765, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,45,120, 0.0, 0.0, 0.0, -8.545806969310908, -8.748292433311812, -1.9760472606935464, -4.970975129859898, 0.0, 0.0, -1.899999976158142, 0.0, 0.0, 1.0, 0.0, 0.43512004136894994, -8.626815491287717, 8.55194289246245, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.730697998046875, -1.0, 0.0, 
2019,04,09,19,36,45,147, 0.0, 0.0, 0.0, -8.594894354523248, -8.849535165312265, -1.8116367680487062, -4.040247021493754, 0.0, 0.0, -1.7999999523162842, 0.0, 0.0, 1.0, 0.0, 0.43764967510229413, -8.707309743990573, 8.597962316099018, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,45,172, 0.0, 0.0, 0.0, -8.642447758947702, -8.94924391652483, -1.7626138349518305, -3.4038349937828003, 0.0, 0.0, -1.7000000476837158, 0.0, 0.0, 1.0, 0.0, 0.4398340326903594, -8.780908413833465, 8.645515720523473, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,216, 0.0, 0.0, 0.0, -8.722214759917756, -9.124117726343794, -1.59073008361874, -4.309237412418404, 0.0, 0.0, -1.4800000190734863, 0.0, 0.0, 1.0, 0.0, 0.4429243659398994, -8.900519000065868, 8.740622529372384, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.759835412402992, 0.28320309600000004, 0.0, 0.0, 1.0, 0.0, 12.718133056640625, -1.0, 0.0, 
2019,04,09,19,36,45,260, 0.0, 0.0, 0.0, -8.789709914584725, -9.271379881980815, -1.672323771917518, -3.233432483093597, 0.0, 0.0, -1.2799999713897705, 0.0, 0.0, 1.0, 0.0, 0.4454943615750067, -9.015538850837151, 8.797379818524153, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.112208797671055, 0.27832028400000003, 0.0, 0.0, 1.0, 0.0, 12.718133056640625, -1.0, 0.0, 
2019,04,09,19,36,45,301, 0.0, 0.0, 0.0, -8.869476915554777, -9.418642037617836, -1.8632665729988658, -3.233602883477413, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.4476588269465129, -9.12826566073208, 8.903224492888262, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.846744768184564, 0.281982393, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,359, 0.0, 0.0, 0.0, -8.987593436221971, -9.633399347921827, -2.2484556886504206, -3.592355698921322, 0.0, 0.0, -0.8100000023841858, 0.0, 0.0, 1.0, 0.0, 0.4499683241967848, -9.291618289495869, 8.993729359373514, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.934436426950587, 0.28076169, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,45,384, 0.0, 0.0, 0.0, -9.035146840646426, -9.726972175982851, -1.8633231556460872, -4.309691414604084, 0.0, 0.0, -0.7200000286102295, 0.0, 0.0, 1.0, 0.0, 0.45088393726180725, -9.364476623877945, 9.036680821434311, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.759835412402992, 0.28320309600000004, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,431, 0.0, 0.0, 0.0, -9.130253649495335, -9.918719774468556, -1.9761109004822999, -4.616426401491604, 0.0, 0.0, -0.46000000834465027, 0.0, 0.0, 1.0, 0.0, 0.45195538184754414, -9.497928651346587, 9.131787630283222, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.757421875, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.72441552734375, -1.0, 0.0, 
2019,04,09,19,36,45,458, 0.0, 0.0, 0.0, -9.17473909234402, -10.010758621741694, -1.762639151860781, -4.308934797431577, 0.0, 0.0, -0.3700000047683716, 0.0, 0.0, 1.0, 0.0, 0.4524655381169902, -9.576927014694231, 9.176273073131906, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,45,480, 0.0, 0.0, 0.0, -9.225360458344246, -10.104331449802718, -2.1734699980668646, -3.803454611214979, 0.0, 0.0, -0.2800000011920929, 0.0, 0.0, 1.0, 0.0, 0.45278413573360826, -9.642120419696983, 9.225360458344246, 106.27318068500001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 18.673698053561267, 0.28442379900000003, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,509, 0.0, 0.0, 0.0, -9.275981824344472, -10.213244085742598, -2.037903335063458, -4.970975129859898, 0.0, 0.0, -0.09000000357627869, 0.0, 0.0, 1.0, 0.0, 0.45291184296967557, -9.72342130115387, 9.28058376670813, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.934436426950587, 19.112208797671055, 0.27832028400000003, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,45,537, 0.0, 0.0, 0.0, -9.335807075072012, -10.331360606409794, -2.173508493134222, -4.040247021493754, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.45291184296967557, -9.810091215669408, 9.340409017435668, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 19.022920877942127, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,573, 0.0, 0.0, 0.0, -9.400234268163208, -10.464816934955843, -1.6723009829368014, -4.309388735851786, 0.0, 0.0, 0.20999999344348907, 0.0, 0.0, 1.0, 0.0, 0.4525210916968219, -9.916702164337574, 9.401768248951095, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 19.022920877942127, 18.759835412402992, 0.28320309600000004, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,598, 0.0, 0.0, 0.0, -9.450855634163435, -10.579865494047267, -1.9761109004822999, -4.038252756946635, 0.0, 0.0, 0.3199999928474426, 0.0, 0.0, 1.0, 0.0, 0.4520670237262205, -9.998001878095266, 9.455457576527092, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 19.112208797671055, 0.27832028400000003, 0.0, 0.0, 1.0, 0.0, 12.69928564453125, -1.0, 0.0, 
2019,04,09,19,36,45,626, 0.0, 0.0, 0.0, -9.50147700016366, -10.688778129987147, -1.9760472606935464, -4.309237412418404, 0.0, 0.0, 0.550000011920929, 0.0, 0.0, 1.0, 0.0, 0.451301327228408, -10.077765203957656, 9.506078942527319, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.846744768184564, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
2019,04,09,19,36,45,656, 0.0, 0.0, 0.0, -9.556700308527544, -10.81456455459377, -1.4180384214516968, -4.040247021493754, 0.0, 0.0, 0.6600000262260437, 0.0, 0.0, 1.0, 0.0, 0.45024997412271434, -10.169031005410464, 9.559768270103316, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.759835412402992, 18.673698053561267, 0.28442379900000003, 0.0, 0.0, 1.0, 0.0, 12.705568115234374, -1.0, 0.0, 
2019,04,09,19,36,45,680, 0.0, 0.0, 0.0, -9.598117789800456, -10.912739325018451, -1.5168779885645758, -4.040380042499961, 0.0, 0.0, 0.8899999856948853, 0.0, 0.0, 1.0, 0.0, 0.4491420174550025, -10.240352506690392, 9.602719732164113, 106.23045608000001, 0.0, 0.0, 0.0, 999.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 59.8453125, 0.0, 999.0, 0.0, 1.0, 0.0, 18.759835412402992, 19.022920877942127, 0.279540987, 0.0, 0.0, 1.0, 0.0, 12.7118505859375, -1.0, 0.0, 
