2017.02.19.22.48.40.788, INFO   , Logger filename: BB2019_Log__None0_2017.02.19.22.48.40.508.txt
2017.02.19.22.48.46.119, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.139, INFO   , Limelight lights disabled
2017.02.19.22.48.46.140, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.165, INFO   , Limelight lights disabled
2017.02.19.22.48.46.166, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.192, INFO   , Limelight lights disabled
2017.02.19.22.48.46.194, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.219, INFO   , Limelight lights disabled
2017.02.19.22.48.46.221, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.250, INFO   , Limelight lights disabled
2017.02.19.22.48.46.252, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.281, INFO   , Limelight lights disabled
2017.02.19.22.48.46.282, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.302, INFO   , Limelight lights disabled
2017.02.19.22.48.46.303, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.324, INFO   , Limelight lights disabled
2017.02.19.22.48.46.325, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.342, INFO   , Limelight lights disabled
2017.02.19.22.48.46.343, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.357, INFO   , Limelight lights disabled
2017.02.19.22.48.46.358, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.375, INFO   , Limelight lights disabled
2017.02.19.22.48.46.376, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.389, INFO   , Limelight lights disabled
2017.02.19.22.48.46.390, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.407, INFO   , Limelight lights disabled
2017.02.19.22.48.46.408, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.422, INFO   , Limelight lights disabled
2017.02.19.22.48.46.423, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.437, INFO   , Limelight lights disabled
2017.02.19.22.48.46.439, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.455, INFO   , Limelight lights disabled
2017.02.19.22.48.46.456, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.470, INFO   , Limelight lights disabled
2017.02.19.22.48.46.471, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.487, INFO   , Limelight lights disabled
2017.02.19.22.48.46.488, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.505, INFO   , Limelight lights disabled
2017.02.19.22.48.46.506, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.519, INFO   , Limelight lights disabled
2017.02.19.22.48.46.520, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.552, INFO   , Limelight lights disabled
2017.02.19.22.48.46.556, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.597, INFO   , Limelight lights disabled
2017.02.19.22.48.46.599, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.635, INFO   , Limelight lights disabled
2017.02.19.22.48.46.638, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.672, INFO   , Limelight lights disabled
2017.02.19.22.48.46.674, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.694, INFO   , Limelight lights disabled
2017.02.19.22.48.46.695, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.714, INFO   , Limelight lights disabled
2017.02.19.22.48.46.716, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.732, INFO   , Limelight lights disabled
2017.02.19.22.48.46.733, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.749, INFO   , Limelight lights disabled
2017.02.19.22.48.46.750, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.768, INFO   , Limelight lights disabled
2017.02.19.22.48.46.769, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.784, INFO   , Limelight lights disabled
2017.02.19.22.48.46.785, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.799, INFO   , Limelight lights disabled
2017.02.19.22.48.46.799, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.814, INFO   , Limelight lights disabled
2017.02.19.22.48.46.814, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.836, INFO   , Limelight lights disabled
2017.02.19.22.48.46.837, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.856, INFO   , Limelight lights disabled
2017.02.19.22.48.46.857, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.887, INFO   , Limelight lights disabled
2017.02.19.22.48.46.888, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.913, INFO   , Limelight lights disabled
2017.02.19.22.48.46.914, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.929, INFO   , Limelight lights disabled
2017.02.19.22.48.46.931, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.962, INFO   , Limelight lights disabled
2017.02.19.22.48.46.963, INFO   , New pipeline: -99.0
2017.02.19.22.48.46.983, INFO   , Limelight lights disabled
2017.02.19.22.48.46.984, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.018, INFO   , Limelight lights disabled
2017.02.19.22.48.47.020, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.059, INFO   , Limelight lights disabled
2017.02.19.22.48.47.060, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.080, INFO   , Limelight lights disabled
2017.02.19.22.48.47.081, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.093, INFO   , Limelight lights disabled
2017.02.19.22.48.47.093, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.105, INFO   , Limelight lights disabled
2017.02.19.22.48.47.106, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.119, INFO   , Limelight lights disabled
2017.02.19.22.48.47.120, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.131, INFO   , Limelight lights disabled
2017.02.19.22.48.47.132, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.143, INFO   , Limelight lights disabled
2017.02.19.22.48.47.144, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.158, INFO   , Limelight lights disabled
2017.02.19.22.48.47.159, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.170, INFO   , Limelight lights disabled
2017.02.19.22.48.47.171, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.185, INFO   , Limelight lights disabled
2017.02.19.22.48.47.185, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.198, INFO   , Limelight lights disabled
2017.02.19.22.48.47.198, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.215, INFO   , Limelight lights disabled
2017.02.19.22.48.47.216, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.233, INFO   , Limelight lights disabled
2017.02.19.22.48.47.234, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.246, INFO   , Limelight lights disabled
2017.02.19.22.48.47.247, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.258, INFO   , Limelight lights disabled
2017.02.19.22.48.47.259, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.273, INFO   , Limelight lights disabled
2017.02.19.22.48.47.275, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.298, INFO   , Limelight lights disabled
2017.02.19.22.48.47.299, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.313, INFO   , Limelight lights disabled
2017.02.19.22.48.47.314, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.325, INFO   , Limelight lights disabled
2017.02.19.22.48.47.325, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.337, INFO   , Limelight lights disabled
2017.02.19.22.48.47.338, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.348, INFO   , Limelight lights disabled
2017.02.19.22.48.47.349, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.360, INFO   , Limelight lights disabled
2017.02.19.22.48.47.361, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.372, INFO   , Limelight lights disabled
2017.02.19.22.48.47.373, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.386, INFO   , Limelight lights disabled
2017.02.19.22.48.47.387, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.402, INFO   , Limelight lights disabled
2017.02.19.22.48.47.403, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.417, INFO   , Limelight lights disabled
2017.02.19.22.48.47.418, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.432, INFO   , Limelight lights disabled
2017.02.19.22.48.47.433, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.448, INFO   , Limelight lights disabled
2017.02.19.22.48.47.449, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.462, INFO   , Limelight lights disabled
2017.02.19.22.48.47.462, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.477, INFO   , Limelight lights disabled
2017.02.19.22.48.47.478, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.492, INFO   , Limelight lights disabled
2017.02.19.22.48.47.493, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.506, INFO   , Limelight lights disabled
2017.02.19.22.48.47.507, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.521, INFO   , Limelight lights disabled
2017.02.19.22.48.47.522, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.537, INFO   , Limelight lights disabled
2017.02.19.22.48.47.537, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.552, INFO   , Limelight lights disabled
2017.02.19.22.48.47.553, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.567, INFO   , Limelight lights disabled
2017.02.19.22.48.47.568, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.582, INFO   , Limelight lights disabled
2017.02.19.22.48.47.583, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.597, INFO   , Limelight lights disabled
2017.02.19.22.48.47.598, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.612, INFO   , Limelight lights disabled
2017.02.19.22.48.47.613, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.627, INFO   , Limelight lights disabled
2017.02.19.22.48.47.628, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.638, INFO   , Limelight lights disabled
2017.02.19.22.48.47.639, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.649, INFO   , Limelight lights disabled
2017.02.19.22.48.47.650, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.661, INFO   , Limelight lights disabled
2017.02.19.22.48.47.661, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.672, INFO   , Limelight lights disabled
2017.02.19.22.48.47.673, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.684, INFO   , Limelight lights disabled
2017.02.19.22.48.47.686, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.707, INFO   , Limelight lights disabled
2017.02.19.22.48.47.709, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.730, INFO   , Limelight lights disabled
2017.02.19.22.48.47.732, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.751, INFO   , Limelight lights disabled
2017.02.19.22.48.47.752, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.762, INFO   , Limelight lights disabled
2017.02.19.22.48.47.762, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.773, INFO   , Limelight lights disabled
2017.02.19.22.48.47.774, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.783, INFO   , Limelight lights disabled
2017.02.19.22.48.47.784, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.797, INFO   , Limelight lights disabled
2017.02.19.22.48.47.798, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.808, INFO   , Limelight lights disabled
2017.02.19.22.48.47.808, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.821, INFO   , Limelight lights disabled
2017.02.19.22.48.47.822, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.846, INFO   , Limelight lights disabled
2017.02.19.22.48.47.847, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.859, INFO   , Limelight lights disabled
2017.02.19.22.48.47.860, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.872, INFO   , Limelight lights disabled
2017.02.19.22.48.47.873, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.884, INFO   , Limelight lights disabled
2017.02.19.22.48.47.885, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.896, INFO   , Limelight lights disabled
2017.02.19.22.48.47.896, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.906, INFO   , Limelight lights disabled
2017.02.19.22.48.47.907, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.918, INFO   , Limelight lights disabled
2017.02.19.22.48.47.918, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.929, INFO   , Limelight lights disabled
2017.02.19.22.48.47.929, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.940, INFO   , Limelight lights disabled
2017.02.19.22.48.47.941, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.951, INFO   , Limelight lights disabled
2017.02.19.22.48.47.952, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.963, INFO   , Limelight lights disabled
2017.02.19.22.48.47.963, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.974, INFO   , Limelight lights disabled
2017.02.19.22.48.47.975, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.986, INFO   , Limelight lights disabled
2017.02.19.22.48.47.986, INFO   , New pipeline: -99.0
2017.02.19.22.48.47.998, INFO   , Limelight lights disabled
2017.02.19.22.48.47.999, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.010, INFO   , Limelight lights disabled
2017.02.19.22.48.48.011, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.030, INFO   , Limelight lights disabled
2017.02.19.22.48.48.031, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.050, INFO   , Limelight lights disabled
2017.02.19.22.48.48.051, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.062, INFO   , Limelight lights disabled
2017.02.19.22.48.48.063, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.074, INFO   , Limelight lights disabled
2017.02.19.22.48.48.075, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.085, INFO   , Limelight lights disabled
2017.02.19.22.48.48.085, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.104, INFO   , Limelight lights disabled
2017.02.19.22.48.48.104, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.119, INFO   , Limelight lights disabled
2017.02.19.22.48.48.120, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.131, INFO   , Limelight lights disabled
2017.02.19.22.48.48.132, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.144, INFO   , Limelight lights disabled
2017.02.19.22.48.48.144, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.155, INFO   , Limelight lights disabled
2017.02.19.22.48.48.156, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.166, INFO   , Limelight lights disabled
2017.02.19.22.48.48.167, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.178, INFO   , Limelight lights disabled
2017.02.19.22.48.48.179, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.194, INFO   , Limelight lights disabled
2017.02.19.22.48.48.194, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.204, INFO   , Limelight lights disabled
2017.02.19.22.48.48.205, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.218, INFO   , Limelight lights disabled
2017.02.19.22.48.48.218, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.235, INFO   , Limelight lights disabled
2017.02.19.22.48.48.236, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.250, INFO   , Limelight lights disabled
2017.02.19.22.48.48.250, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.263, INFO   , Limelight lights disabled
2017.02.19.22.48.48.263, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.275, INFO   , Limelight lights disabled
2017.02.19.22.48.48.276, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.286, INFO   , Limelight lights disabled
2017.02.19.22.48.48.287, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.298, INFO   , Limelight lights disabled
2017.02.19.22.48.48.299, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.313, INFO   , Limelight lights disabled
2017.02.19.22.48.48.315, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.337, INFO   , Limelight lights disabled
2017.02.19.22.48.48.338, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.348, INFO   , Limelight lights disabled
2017.02.19.22.48.48.349, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.360, INFO   , Limelight lights disabled
2017.02.19.22.48.48.360, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.370, INFO   , Limelight lights disabled
2017.02.19.22.48.48.370, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.384, INFO   , Limelight lights disabled
2017.02.19.22.48.48.385, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.394, INFO   , Limelight lights disabled
2017.02.19.22.48.48.395, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.407, INFO   , Limelight lights disabled
2017.02.19.22.48.48.407, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.417, INFO   , Limelight lights disabled
2017.02.19.22.48.48.417, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.430, INFO   , Limelight lights disabled
2017.02.19.22.48.48.431, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.441, INFO   , Limelight lights disabled
2017.02.19.22.48.48.441, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.453, INFO   , Limelight lights disabled
2017.02.19.22.48.48.454, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.466, INFO   , Limelight lights disabled
2017.02.19.22.48.48.466, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.478, INFO   , Limelight lights disabled
2017.02.19.22.48.48.479, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.488, INFO   , Limelight lights disabled
2017.02.19.22.48.48.489, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.499, INFO   , Limelight lights disabled
2017.02.19.22.48.48.500, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.510, INFO   , Limelight lights disabled
2017.02.19.22.48.48.510, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.522, INFO   , Limelight lights disabled
2017.02.19.22.48.48.523, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.532, INFO   , Limelight lights disabled
2017.02.19.22.48.48.533, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.544, INFO   , Limelight lights disabled
2017.02.19.22.48.48.545, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.554, INFO   , Limelight lights disabled
2017.02.19.22.48.48.554, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.565, INFO   , Limelight lights disabled
2017.02.19.22.48.48.565, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.575, INFO   , Limelight lights disabled
2017.02.19.22.48.48.575, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.586, INFO   , Limelight lights disabled
2017.02.19.22.48.48.587, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.597, INFO   , Limelight lights disabled
2017.02.19.22.48.48.598, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.611, INFO   , Limelight lights disabled
2017.02.19.22.48.48.612, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.621, INFO   , Limelight lights disabled
2017.02.19.22.48.48.622, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.634, INFO   , Limelight lights disabled
2017.02.19.22.48.48.635, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.645, INFO   , Limelight lights disabled
2017.02.19.22.48.48.646, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.658, INFO   , Limelight lights disabled
2017.02.19.22.48.48.658, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.668, INFO   , Limelight lights disabled
2017.02.19.22.48.48.669, INFO   , New pipeline: -99.0
2017.02.19.22.48.48.681, INFO   , Limelight lights disabled
2017.02.19.22.48.48.681, INFO   , New pipeline: -99.0
