Year, Month, Day, H, M, S, mS, Valid LL Target, LL Target Angle, LL Target Area, DriveTrainDistanceL, DriveTrainDistanceR, DriveTrainRateL, DriveTrainRateR, DriveTrainLeft, DriveTrainRight, ChassisAngle, GyroSetpoint, GyroCompensation, GyroIsConnected, GyroIsCalibrating, ChassisX, ChassisY, leftDrivePID Error, Pressure, Shifter, LiftPosition, LiftVelocity, LiftOutput, LiftSetpoint, LiftCalibrated, PogoPosition, PogoOutput, PogoSetpoint, HandAngle, HandOutput, HandSetpoint, HandVelocity, HandCalibrated, HandLimitSwitch, SensorPickupDistanceFiltered, SensorPickupDistanceRaw, SensorVoltage, BallInRange, HasBall, HasHatch, PickupCurrent, BatteryV, MatchTime, RobotMode, 
2017,02,19,22,48,44,912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.200523036045622, 0.50048823, 0.0, 0.0, 1.0, 0.125, 12.906607177734374, -1.0, 0.0, 
2017,02,19,22,48,44,945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.121260722558999, 10.121260722558999, 0.5041503390000001, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
2017,02,19,22,48,44,962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.93801953125, -1.0, 0.0, 
2017,02,19,22,48,44,980, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.5484375, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
2017,02,19,22,48,45,000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.200523036045622, 0.50048823, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.121260722558999, 0.5041503390000001, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.93801953125, -1.0, 0.0, 
2017,02,19,22,48,45,091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.900324707031249, -1.0, 0.0, 
2017,02,19,22,48,45,108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.095104121766035, 0.505371042, 0.0, 0.0, 1.0, 0.125, 12.919172119140624, -1.0, 0.0, 
2017,02,19,22,48,45,124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.906607177734374, -1.0, 0.0, 
2017,02,19,22,48,45,141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.095104121766035, 0.505371042, 0.0, 0.0, 1.0, 0.125, 12.906607177734374, -1.0, 0.0, 
2017,02,19,22,48,45,156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.912889648437499, -1.0, 0.0, 
2017,02,19,22,48,45,175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.919172119140624, -1.0, 0.0, 
2017,02,19,22,48,45,215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.900324707031249, -1.0, 0.0, 
2017,02,19,22,48,45,230, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.121260722558999, 10.069077977821285, 0.506591745, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
2017,02,19,22,48,45,247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.200523036045622, 0.50048823, 0.0, 0.0, 1.0, 0.125, 12.912889648437499, -1.0, 0.0, 
2017,02,19,22,48,45,271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.912889648437499, -1.0, 0.0, 
2017,02,19,22,48,45,291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03999999910593033, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.043181328059424, 0.507812448, 0.0, 0.0, 1.0, 0.125, 12.919172119140624, -1.0, 0.0, 
2017,02,19,22,48,45,313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.417878565906962, 0.490722606, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.200523036045622, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.919172119140624, -1.0, 0.0, 
2017,02,19,22,48,45,357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.173969193021355, 0.5017089330000001, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.121260722558999, 0.5041503390000001, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.173969193021355, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.912889648437499, -1.0, 0.0, 
2017,02,19,22,48,45,406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.095104121766035, 0.505371042, 0.0, 0.0, 1.0, 0.125, 12.900324707031249, -1.0, 0.0, 
2017,02,19,22,48,45,427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.227211282867739, 0.49926752700000004, 0.0, 0.0, 1.0, 0.125, 12.912889648437499, -1.0, 0.0, 
2017,02,19,22,48,45,440, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.227211282867739, 0.49926752700000004, 0.0, 0.0, 1.0, 0.125, 12.906607177734374, -1.0, 0.0, 
2017,02,19,22,48,45,453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.147548752376132, 0.5029296360000001, 0.0, 0.0, 1.0, 0.125, 12.919172119140624, -1.0, 0.0, 
2017,02,19,22,48,45,470, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.147548752376132, 10.121260722558999, 0.5041503390000001, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
2017,02,19,22,48,45,485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.121260722558999, 10.095104121766035, 0.505371042, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.43235902500001, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.121260722558999, 10.095104121766035, 0.505371042, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
2017,02,19,22,48,45,516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.121260722558999, 10.227211282867739, 0.49926752700000004, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
2017,02,19,22,48,45,532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.460546875, 0.0, 999.0, 0.0, 1.0, 0.0, 10.121260722558999, 10.200523036045622, 0.50048823, 0.0, 0.0, 1.0, 0.125, 12.919172119140624, -1.0, 0.0, 
2017,02,19,22,48,45,546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.200523036045622, 10.200523036045622, 0.50048823, 0.0, 0.0, 1.0, 0.125, 12.92545458984375, -1.0, 0.0, 
2017,02,19,22,48,45,560, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029999999329447746, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.47508363, 0.0, 0.0, 0.0, 0.0, 999.0, 1.0, 0.0, 0.0, 999.0, 60.37265625, 0.0, 999.0, 0.0, 1.0, 0.0, 10.200523036045622, 10.095104121766035, 0.505371042, 0.0, 0.0, 1.0, 0.125, 12.931737060546874, -1.0, 0.0, 
