Year, Month, Day, H, M, S, mS, DriveTrainDistanceL, DriveTrainDistanceR, DriveTrainRateL, DriveTrainRateR, DriveTrainLeft, DriveTrainRight, ChassisAngle, GyroSetpoint, GyroCompensation, GyroIsConnected, GyroIsCalibrating, ChassisX, ChassisY, leftDrivePID Error, Pressure, Shifter, LiftPosition, LiftVelocity, LiftOutput, LiftSetpoint, LiftCalibrated, PogoPosition, PogoOutput, PogoSetpoint, HandAngle, HandOutput, HandSetpoint, HandCalibrated, SensorPickupDistanceFiltered, SensorPickupDistanceRaw, SensorVoltage, BallInRange, HasBall, HasHatch, BatteryV, MatchTime, RobotMode, 
2017,02,19,22,48,44,839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.312241645, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.675339952263814, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,44,854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.39769085500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.813663383403016, 8.266726773318599, 0.6091307970000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,44,870, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.26951704000001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.813663383403016, 8.302326942038764, 0.6066893910000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,44,891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.39769085500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.813663383403016, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.44798681640625, -1.0, 0.0, 
2017,02,19,22,48,44,907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.26951704000001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.833772814390509, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,44,922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.055894015, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.714430394079052, 8.714430394079052, 0.5798339250000001, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,44,939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.52586467, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.302326942038764, 8.266726773318599, 0.6091307970000001, 0.0, 0.0, 1.0, 12.454269287109375, -1.0, 0.0, 
2017,02,19,22,48,44,958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.483140065, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.410929080227671, 8.410929080227671, 0.599365173, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,44,972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.312241645, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.410929080227671, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,44,990, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.52586467, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.812109375, 0.0, 999.0, 1.0, 8.410929080227671, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.454269287109375, -1.0, 0.0, 
2017,02,19,22,48,45,004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.26951704000001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.410929080227671, 8.655921681095649, 0.583496034, 0.0, 0.0, 1.0, 12.454269287109375, -1.0, 0.0, 
2017,02,19,22,48,45,018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.44041546, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.655921681095649, 8.24903721714789, 0.6103515, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.22679243500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.655921681095649, 8.503551759878839, 0.5932616580000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,050, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.44041546, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.655921681095649, 8.503551759878839, 0.5932616580000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.22679243500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.655921681095649, 8.85397119758329, 0.571289004, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.39769085500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.655921681095649, 8.579082352545525, 0.588378846, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,45,104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.56858927500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.503551759878839, 8.284489863530121, 0.6079100940000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.35496625, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.541155539395024, 8.541155539395024, 0.590820252, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.26951704000001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.812109375, 0.0, 999.0, 1.0, 8.833772814390509, 8.447742907570834, 0.596923767, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.055894015, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.541155539395024, 8.284489863530121, 0.6079100940000001, 0.0, 0.0, 1.0, 12.44798681640625, -1.0, 0.0, 
2017,02,19,22,48,45,193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.39769085500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.447742907570834, 8.284489863530121, 0.6079100940000001, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.483140065, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.541155539395024, 8.675339952263814, 0.5822753310000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.56858927500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.675339952263814, 8.675339952263814, 0.5822753310000001, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,231, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.312241645, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.812109375, 0.0, 999.0, 1.0, 8.675339952263814, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.44041546, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.675339952263814, 8.374424355446221, 0.601806579, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,45,256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.61131388, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.675339952263814, 8.374424355446221, 0.601806579, 0.0, 0.0, 1.0, 12.429139404296874, -1.0, 0.0, 
2017,02,19,22,48,45,273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.39769085500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.374424355446221, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,45,284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.35496625, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.374424355446221, 8.773709064036709, 0.576171816, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.44041546, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.374424355446221, 8.773709064036709, 0.576171816, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.44041546, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.374424355446221, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,45,317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.52586467, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.636328125, 0.0, 999.0, 1.0, 8.773709064036709, 8.833772814390509, 0.572509707, 0.0, 0.0, 1.0, 12.441704345703124, -1.0, 0.0, 
2017,02,19,22,48,45,328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.52586467, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.773709064036709, 8.302326942038764, 0.6066893910000001, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.61131388, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.773709064036709, 8.302326942038764, 0.6066893910000001, 0.0, 0.0, 1.0, 12.42285693359375, -1.0, 0.0, 
2017,02,19,22,48,45,352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.312241645, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.302326942038764, 8.284489863530121, 0.6079100940000001, 0.0, 0.0, 1.0, 12.435421875, -1.0, 0.0, 
2017,02,19,22,48,45,362, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.680000066757202, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 121.39769085500001, 0.0, 0.0, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 60.72421875, 0.0, 999.0, 1.0, 8.302326942038764, 8.284489863530121, 0.6079100940000001, 0.0, 0.0, 1.0, 12.42285693359375, -1.0, 0.0, 
