Year, Month, Day, H, M, S, mS, DriveTrainDistanceL, DriveTrainDistanceR, DriveTrainRateL, DriveTrainRateR, DriveTrainLeft, DriveTrainRight, ChassisAngle, GyroSetpoint, GyroCompensation, GyroIsConnected, GyroIsCalibrating, ChassisX, ChassisY, leftDrivePID Error, Pressure, Shifter, LiftPosition, LiftVelocity, LiftOutput, LiftSetpoint, LiftCalibrated, PogoPosition, PogoOutput, PogoSetpoint, HandAngle, HandOutput, HandSetpoint, HandCalibrated, SensorPickupDistanceFiltered, SensorPickupDistanceRaw, SensorVoltage, BallInRange, HasBall, HasHatch, BatteryV, MatchTime, RobotMode, 
2019,3,1,16,40,37,916,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.449259267,0.67138665,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,37,936,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.449259267,7.910020153,0.63476556,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,37,956,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.449259267,7.942703025,0.632324154,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,37,976,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.34913303,0.679931571,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,37,997,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.449259267,0.67138665,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,17,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.449259267,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,36,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.893776098,7.76611109,0.645751887,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,56,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.76611109,7.377473798,0.677490165,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,76,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.449259267,7.492982676,0.667724541,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,96,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.492982676,7.492982676,0.667724541,0,0,1,12.6867207,15,0, 
2019,3,1,16,40,38,116,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.76611109,7.893776098,0.635986263,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,136,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.642380946,7.642380946,0.655517511,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,38,156,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.492982676,7.363277036,0.678710868,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,177,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.992220045,0.628662045,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,197,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.642380946,7.581935648,0.660400323,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,216,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.581935648,0.660400323,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,236,0,0,0,0,0,0,-7.190000057,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.581935648,7.750433373,0.64697259,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,256,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.750433373,0.64697259,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,277,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.750433373,7.507667667,0.666503838,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,296,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.581935648,7.507667667,0.666503838,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,317,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.507667667,7.76611109,0.645751887,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,338,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.750433373,7.76611109,0.645751887,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,357,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.76611109,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,376,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.507667667,7.449259267,0.67138665,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,396,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.478353152,7.478353152,0.668945244,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,416,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.76611109,7.926329,0.633544857,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,436,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.893776098,7.942703025,0.632324154,0,0,1,12.6867207,15,0, 
2019,3,1,16,40,38,456,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.478353152,7.32100213,0.682372977,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,476,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.537205302,7.537205302,0.664062432,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,496,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.893776098,7.893776098,0.635986263,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,516,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.76611109,7.76611109,0.645751887,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,536,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.537205302,7.363277036,0.678710868,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,556,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.537205302,7.492982676,0.667724541,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,576,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.76611109,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,596,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.70376549,7.70376549,0.650634699,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,616,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.492982676,7.463778785,0.670165947,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,38,637,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.642380946,7.642380946,0.655517511,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,656,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.70376549,7.893776098,0.635986263,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,38,677,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.642380946,7.581935648,0.660400323,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,697,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.581935648,7.32100213,0.682372977,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,717,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.642380946,7.829440229,0.640869075,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,38,737,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.829440229,7.975648156,0.629882748,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,38,757,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.581935648,7.492982676,0.667724541,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,776,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.492982676,7.377473798,0.677490165,0,0,1,12.6867207,15,0, 
2019,3,1,16,40,38,796,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.781850274,7.781850274,0.644531184,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,38,817,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.781850274,8.025564455,0.626220639,0,0,1,12.71813306,15,0, 
2019,3,1,16,40,38,836,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.781850274,7.420383559,0.673828056,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,856,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.781850274,7.363277036,0.678710868,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,876,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.781850274,7.910020153,0.63476556,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,896,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.781850274,7.893776098,0.635986263,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,916,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.893776098,7.307014661,0.68359368,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,38,937,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.420383559,7.434794293,0.672607353,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,956,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.434794293,7.893776098,0.635986263,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,977,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.893776098,7.813514482,0.642089778,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,38,996,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.813514482,7.406026764,0.675048759,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,16,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.434794293,7.581935648,0.660400323,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,36,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.581935648,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,56,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.813514482,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,77,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.363277036,0.678710868,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,96,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.581935648,7.363277036,0.678710868,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,116,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.627182404,0.656738214,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,136,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.893776098,0.635986263,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,157,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.581935648,0.660400323,0,0,1,12.6867207,15,0, 
2019,3,1,16,40,39,176,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.581935648,7.391723609,0.676269462,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,196,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.829440229,0.640869075,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,216,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.829440229,7.942703025,0.632324154,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,237,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.612042228,7.612042228,0.657958917,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,256,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.612042228,7.391723609,0.676269462,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,276,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.829440229,7.845428894,0.639648372,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,296,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.845428894,7.893776098,0.635986263,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,39,316,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.612042228,7.434794293,0.672607353,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,336,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.434794293,7.391723609,0.676269462,0,0,1,12.6867207,15,0, 
2019,3,1,16,40,39,356,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.845428894,7.992220045,0.628662045,0,0,1,12.71813306,15,0, 
2019,3,1,16,40,39,376,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.877596454,7.877596454,0.637206966,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,396,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.434794293,7.377473798,0.677490165,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,416,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.449259267,7.449259267,0.67138665,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,436,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.877596454,7.926329,0.633544857,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,456,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.829440229,7.829440229,0.640869075,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,477,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.363277036,0.678710868,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,496,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.596960086,7.596960086,0.65917962,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,516,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.829440229,7.992220045,0.628662045,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,536,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.627182404,0.656738214,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,556,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.596960086,7.363277036,0.678710868,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,576,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.627182404,0.656738214,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,596,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.893776098,0.635986263,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,616,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.657638187,0.654296808,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,636,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.335041491,0.681152274,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,656,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.719260925,0.649413996,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,676,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.657638187,7.877596454,0.637206966,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,696,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.657638187,7.507667667,0.666503838,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,716,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.507667667,7.377473798,0.677490165,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,736,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.507667667,7.750433373,0.64697259,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,756,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.719260925,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,776,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.750433373,7.449259267,0.67138665,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,796,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.507667667,7.391723609,0.676269462,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,816,0,0,0,0,0,0,-7.179999828,0,0,1,0,0,0,0,119.1760114,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.449259267,7.893776098,0.635986263,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,836,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.750433373,7.893776098,0.635986263,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,39,857,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.893776098,7.335041491,0.681152274,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,876,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.449259267,0.67138665,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,896,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.449259267,0.67138665,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,39,916,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.893776098,7.76611109,0.645751887,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,938,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.3041852,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.76611109,7.434794293,0.672607353,0,0,1,12.71185059,15,0, 
2019,3,1,16,40,39,956,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.449259267,7.434794293,0.672607353,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,39,976,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.596960086,7.596960086,0.65917962,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,39,996,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.76611109,7.877596454,0.637206966,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,40,16,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.642380946,7.34913303,0.679931571,0,0,1,12.69300317,15,0, 
2019,3,1,16,40,40,36,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.596960086,7.34913303,0.679931571,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,40,56,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.627182404,7.627182404,0.656738214,0,0,1,12.69928564,15,0, 
2019,3,1,16,40,40,77,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.642380946,7.942703025,0.632324154,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,40,96,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.642380946,7.70376549,0.650634699,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,40,116,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.2614606,0,0,0,0,999,1,0,0,999,61.69101563,0,999,1,7.627182404,7.813514482,0.642089778,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,40,136,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.70376549,7.813514482,0.642089778,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,40,156,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.813514482,7.893776098,0.635986263,0,0,1,12.70556812,15,0, 
2019,3,1,16,40,40,176,0,0,0,0,0,0,-7.170000076,0,0,1,0,0,0,0,119.218736,0,0,0,0,999,1,0,0,999,61.77890625,0,999,1,7.70376549,7.507667667,0.666503838,0,0,1,12.70556812,15,0, 
